reaction_id,reaction_smiles
ord-1a5e116509544433b15ed4392cd63699,CNC(=O)c1c(N)cccc1OC.FC(F)(F)c1cnc(Cl)cc1I>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>CNC(=O)c1c(Nc2cc(Cl)ncc2C(F)(F)F)cccc1OC
ord-34303fd6fd5e47248d4e6485a08472e5,C1COCCN1.CC(C)(C)OC(=O)Nc1cncc(I)c1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>Nc1cncc(N2CCOCC2)c1
ord-99e222e4d9a34b6bb8073fb91a88f0f7,Nc1ccnc(Cl)n1.OCc1ccc(F)c(Br)c1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>OCc1ccc(F)c(Nc2ccnc(Cl)n2)c1
ord-6a2eab081b6a474896fa34b3a81f3801,COC(=O)C(C)(C)N.COc1ccc(Br)cc1>CC(=O)O.CC(=O)O.CCC(C)(C)[O-].CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.FC(F)(F)c1ccccc1.[Na+].[Pd]>COC(=O)C(C)(C)Nc1ccc(OC)cc1
ord-d712f5c0551541748b4f06a98eb63af5,COC(=O)C(C)(C)N.FC(F)(F)c1ccc(Cl)cc1>CC(=O)O.CC(=O)O.CC(C)(C)[O-].CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.FC(F)(F)c1ccccc1.[Na+].[Pd]>COC(=O)C(C)(C)Nc1ccc(C(F)(F)F)cc1
ord-adf0259dd1b4403cabef49044d700c84,COC(=O)C(C)(C)N.Cc1ccc(Cl)cc1>CC(=O)O.CC(=O)O.CC(C)(C)[O-].CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.Cc1ccccc1.[Na+].[Pd]>COC(=O)C(C)(C)Nc1ccc(C)cc1
ord-4c19150105e34defaeb92ce9b0748e42,CONC(=O)c1ccccc1Nc1cc(Cl)ncc1Cl.Cc1cc(N)n(C(C)C)n1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl
ord-9b3d4697078d49aaa1c7aef286254c96,CONC(=O)c1ccccc1Nc1cc(Cl)ncc1Cl.Cc1cc(N)n(C(C)C)n1>C1COCCO1.CC(C)(C)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd]>CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl
ord-4827dc1e98814e62bfa94e2e91e1efd1,CONC(=O)c1ccccc1Nc1cc(Cl)ncc1Cl.Cc1cc(N)n(C(C)C)n1>C1COCCO1.CC(=O)O.CC(=O)O.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl
ord-03f2f90229d7474393efca5188bac2c5,CS(=O)(=O)c1ccc(Br)cc1.Nc1cncc(Cl)n1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>CS(=O)(=O)c1ccc(Nc2cncc(Cl)n2)cc1
ord-6eff375bd801443f9df865a891f3e022,CN.FC(F)(F)c1cncc(Br)c1>C1COCCO1.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.ClC(Cl)Cl.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd]>CNc1cncc(C(F)(F)F)c1
ord-6058a506bcd3404d8683ad593ff991cd,CN.Cl.FC(F)(F)c1cncc(Br)c1>C1COCCO1.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.ClC(Cl)Cl.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd]>CNc1cncc(C(F)(F)F)c1
ord-dc9ab726462a4f469bd87d2f3adfc402,CC(C)(C)OC(=O)N1CCNC(=O)C1.COc1cc(Cl)ccc1[N+](=O)[O-]>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2=O)ccc1[N+](=O)[O-]
ord-ba7ec5906e7d4fb89a5c2ef7e7a905ac,CC(C)(C)OC(=O)N1CCNC(=O)C1.COc1cc(Cl)ccc1[N+](=O)[O-]>C1COCCO1.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd]>COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2=O)ccc1[N+](=O)[O-]
ord-5a683960052443b49da1956ac277ce2a,C1COCCN1.COCCOc1cc(I)cc([N+](=O)[O-])c1>CC(=O)O.CC(=O)O.Cc1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>COCCOc1cc(N2CCOCC2)cc([N+](=O)[O-])c1
ord-a7d27a030aca4653bd3b2b42172cb84b,CONC(=O)c1ccccc1N.Cc1nn(C)cc1Nc1cc(I)c(C(F)(F)F)cn1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>CONC(=O)c1ccccc1Nc1cc(Nc2cn(C)nc2C)ncc1C(F)(F)F
ord-996b98cdf02a43a3b340c4e4f981f563,C1CNCCN1.Fc1cc(Br)ccc1OCc1ccccc1>CC(C)(C)[O-].Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>Fc1cc(N2CCNCC2)ccc1OCc1ccccc1
ord-96727602adb24b28af9c737e24f7315c,CC(=O)Nc1cnc(Br)cn1.CN1CCNCC1>CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)[O-].CN(C)C=O.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[K+].[Pd].[Pd]>CC(=O)Nc1cnc(N2CCN(C)CC2)cn1
ord-3c36e457f5e64b5b9130db89ea6a541e,Clc1ccnc(Cl)c1.Nc1cccnc1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>Clc1ccnc(Nc2cccnc2)c1
ord-2683b0f554e64a9e9de3f6ed71e783e9,C1COCCN1.Cc1cc(Br)cc(C)c1NC(=O)CC(C)(C)C>CC(C)(C)[O-].CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[K+].[Pd].[Pd]>Cc1cc(N2CCOCC2)cc(C)c1NC(=O)CC(C)(C)C
ord-25b2f8bfafe540368db659a4bd1935bf,C1COCCN1.Cc1cc(Br)cc(C)c1NC(=O)CC1CCCC1>CC(C)(C)[O-].CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[K+].[Pd].[Pd]>Cc1cc(N2CCOCC2)cc(C)c1NC(=O)CC1CCCC1
ord-80551a125bb34e24a0d215f47bcdf5d9,COc1cc(Br)ccc1OCc1ccccc1.C[C@@H]1CNCCN1C(=O)OC(C)(C)C>CC(C)(C)[O-].Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>COc1cc(N2CCN[C@H](C)C2)ccc1OCc1ccccc1
ord-dc56e46e611f4db1889616d29baeeb5f,C1CNCCN1.NC(=O)c1cc2c(Br)cccc2o1>C1CCOC1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>NC(=O)c1cc2c(N3CCNCC3)cccc2o1
ord-100bcab4f1bd45d89d76662307487cf4,CC(C)(C)OC(=O)N1CCNCC1.Cc1cccc(Br)c1[N+](=O)[O-]>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>Cc1cccc(N2CCN(C(=O)OC(C)(C)C)CC2)c1[N+](=O)[O-]
ord-41642501237541609124229452d981cb,CC(C)(C)OC(N)=O.O=Cc1ccc(Br)cc1F>Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>CC(C)(C)OC(=O)Nc1ccc(C=O)c(F)c1
ord-cc832050b1854993a53bbd02bde64312,CC(C)(C)OC(=O)NCCC1CCNCC1.Ic1ccccc1>CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.COCCOC.O=P([O-])([O-])[O-].[K+].[K+].[K+].[Pd]>CC(C)(C)OC(=O)NCCC1CCN(c2ccccc2)CC1
ord-59ade4a657944ddaa87cf04392b14d28,Brc1ccccc1.CC(C)(C)OC(=O)NCCC1CCNCC1>CC(=O)O.CC(=O)O.CC(C)(C)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.Cc1ccccc1.[Na+].[Pd]>CC(C)(C)OC(=O)NCCC1CCN(c2ccccc2)CC1
ord-fb5c3a40f09e4b5fab2cf5db4493aed4,COc1ccc(Br)cc1[N+](=O)[O-].C[C@@H]1CNC[C@H](C)N1>C1COCCO1.CC(=O)O.CC(=O)O.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>COc1ccc(N2C[C@@H](C)N[C@@H](C)C2)cc1[N+](=O)[O-]
ord-00b95f6f20354bb6923efd18c2b3c116,Brc1ccccn1.C1CC2(CCN1)OCCO2>CC(=O)O.CC(=O)O.CC(C)(C)[O-].CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.[Na+].[Pd]>c1ccc(N2CCC3(CC2)OCCO3)nc1
ord-07751cbdbcad4c89bdfeeea3a04ddb39,Clc1ccnc(Cl)n1.Nc1cccc(S(N)(=O)=O)c1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>NS(=O)(=O)c1cccc(Nc2nccc(Cl)n2)c1
ord-2f71fc02b38b41c2a59bfdd4b865c8b3,C1COCCN1.CCOC(=O)c1cncc(Br)c1>C1COCCO1.CC(C)(C)[O-].CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].[Pd]>CCOC(=O)c1cncc(N2CCOCC2)c1
ord-89890e81ad5d4e12a61d2ee591f39e46,C1COCCN1.CC(C)(C)OC(=O)c1cncc(Br)c1>CC(=O)O.CC(=O)O.Cc1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>CC(C)(C)OC(=O)c1cncc(N2CCOCC2)c1
ord-870573203c2744a5906bd6a9d998822e,Brc1ccc2cn[nH]c2c1.Nc1ccccc1Cl>CC(=O)O.CC(=O)O.Cc1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>Clc1ccccc1Nc1ccc2cn[nH]c2c1
ord-8e16338c39aa405d9e6607bfaa8d820e,CN1CCNCC1.Oc1ccc(Br)cc1>CC(=O)O.CC(=O)O.CC(C)CN1CCN2CCN(CC(C)C)P1N(CC(C)C)CC2.C[Si](C)(C)[N-][Si](C)(C)C.Cc1ccccc1.[Li+].[Pd]>CN1CCN(c2ccc(O)cc2)CC1
ord-59e34daf62ce45d3ab308432983c78e6,NCc1ccccc1.O=C1NCCc2cc(Br)ccc21>CC(=O)O.CC(=O)O.CC(C)(C)[O-].CN(C)C=O.[K+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>O=C1NCCc2cc(NCc3ccccc3)ccc21
ord-08bf18171af14ad9bb3d94faf7cd7b73,NCc1ccccc1.O=C1NCCc2cc(Br)ccc21>CC(=O)O.CC(=O)O.C[O-].Cc1ccccc1.[Na+].[Pd].c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1>O=C1NCCc2cc(NCc3ccccc3)ccc21
ord-4a6bd61cd0ff477baa0ad5e567d741e9,NCc1ccccc1.O=C1NCCc2cc(Br)ccc21>CC(=O)O.CC(=O)O.CC(C)(C)[O-].[K+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>O=C1NCCc2cc(NCc3ccccc3)ccc21
ord-31c66ec343f04bfcb7e9caaf0de27de4,N#Cc1ccc(Br)cc1F.Nc1ccccc1Cl>CC(=O)O.CC(=O)O.Cc1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>N#Cc1ccc(Nc2ccccc2Cl)cc1F
ord-879180a104c8430c87fe873fe28d1e66,CONC(=O)c1cc(F)ccc1N.FC(F)(F)c1cnc(Cl)cc1I>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>CONC(=O)c1cc(F)ccc1Nc1cc(Cl)ncc1C(F)(F)F
ord-20ba80f324544fc48cbce515702585f3,COc1cc(N)ccc1-n1cnc(C)c1.Clc1ncccn1>CC(=O)O.CC(=O)O.COCCOC.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1>COc1cc(Nc2ncccn2)ccc1-n1cnc(C)c1
ord-eb19acfe7f704eb2aa769ff5f1767708,CNc1ccc(F)cc1.OCc1ccnc(Cl)c1>CC(C)(C)[O-].Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[K+].[Pd].[Pd].c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1>CN(c1ccc(F)cc1)c1cc(CO)ccn1
ord-d1bfb220e27441fcb5908d58a9e8690c,Brc1cncc(Br)c1.CNc1ccc(F)cc1>Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd].c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1>CN(c1ccc(F)cc1)c1cncc(Br)c1
ord-49953a76cfae45059ad30fb1a9e6e7be,Brc1cncc(Br)c1.CNc1ccc(F)cc1>CC(C)(C)[O-].Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[K+].[Pd].[Pd].c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1>CN(c1ccc(F)cc1)c1cncc(Br)c1
ord-0cc10dc98bd741d3bb43f77d99dd2224,Ic1ccncc1.Nc1ccnc(Cl)n1>C1CCCC1.C1COCCO1.CC(=O)O.CC(=O)O.CC(C1CCCC1P(C1CCCCC1)C1CCCCC1)P(C(C)(C)C)C(C)(C)C.O=C([O-])[O-].[Cs+].[Cs+].[Fe].[Pd]>Clc1nccc(Nc2ccncc2)n1
ord-c3c3446fa521406ab3b5349b3ab1378a,C1COCCN1.Oc1ccc(Br)cc1>CC(C)(C)[O-].CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].[Pd]>Oc1ccc(N2CCOCC2)cc1
ord-decd3260950345c1bc7b269e3329c8ac,Brc1cccc2ccoc12.CC(C)(C)OC(=O)N1CCNCC1>CC(C)(C)[O-].CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].[Pd]>CC(C)(C)OC(=O)N1CCN(c2cccc3ccoc23)CC1
ord-50654e3db36e4cb59399fcb1f475b246,CC(C)(C)OC(=O)N1CCNCC1.COC(=O)c1ccc(I)cc1O>COCCOC.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>COC(=O)c1ccc(N2CCN(C(=O)OC(C)(C)C)CC2)cc1O
ord-7696589313724974b3ed4cfa26a52287,CNC(=O)c1ccc(F)cc1N.Cc1cc(Nc2cc(I)c(C(F)(F)F)cn2)n(C)n1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>CNC(=O)c1ccc(F)cc1Nc1cc(Nc2cc(C)nn2C)ncc1C(F)(F)F
ord-a11b668f474546c6bffcfc85e307c94b,CNC(=O)c1ccc(F)cc1Nc1cc(Cl)ncc1C(F)(F)F.Cc1cc(N)n(C)n1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>CNC(=O)c1ccc(F)cc1Nc1cc(Nc2cc(C)nn2C)ncc1C(F)(F)F
ord-5a3f171e783f417796d44475a35d5d8d,CS(=O)(=O)c1ccc(N)cc1.Clc1cncc(Cl)n1>C1COCCO1.CC(=O)O.CC(=O)O.O=C([O-])[O-].[Cs+].[Cs+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>CS(=O)(=O)c1ccc(Nc2cncc(Cl)n2)cc1
ord-11b483655b194597ac2e93597b6914d4,COc1cccc(Br)c1.N#CC1CCNCC1>CC(=O)O.CC(=O)O.CC(C)CN1CCN2CCN(CC(C)C)P1N(CC(C)C)CC2.C[Si](C)(C)[N-][Si](C)(C)C.Cc1ccccc1.[Li+].[Pd]>COc1cccc(N2CCC(C#N)CC2)c1
ord-c91f5415f0604adda8f4b73dd97ab0f8,COc1cccc(Br)c1.NC(=O)C1CCNCC1>CC(=O)O.CC(=O)O.CC(C)CN1CCN2CCN(CC(C)C)P1N(CC(C)C)CC2.C[Si](C)(C)[N-][Si](C)(C)C.Cc1ccccc1.[Li+].[Pd]>COc1cccc(N2CCC(C(N)=O)CC2)c1
ord-ced8329d85d843b9adb25a3a7cf2fe09,CN.O=[N+]([O-])c1ccc2nc(Br)sc2c1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>CNc1nc2ccc([N+](=O)[O-])cc2s1
ord-1cf3f1a64d944eabb1ba184483ae76fd,Brc1cncc(Br)c1.CN1CCNCC1>CC(C)(C)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].[Pd]>CN1CCN(c2cncc(Br)c2)CC1
ord-37aa4a46f5494844887cf9e7ccaf1b0d,CC(C)(C)OC(=O)N1CCNCC1.Clc1cccs1>CCN(CC)CC.CN(C)C=O.[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>CC(C)(C)OC(=O)N1CCN(c2cccs2)CC1
ord-c7ac817750064edba47d3c6c786a7b69,NC(=O)c1ccc(Cl)nc1.NCc1ccccc1C(F)(F)F>CC(=O)O.CC(=O)O.CC(C)(C)[O-].COCCOC.[Na+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>NC(=O)c1ccc(NCc2ccccc2C(F)(F)F)nc1
ord-058876800e774f05bf1b52bd00238231,NC(=O)c1ccc(Cl)nc1.NCc1cccc(C(F)(F)F)c1>CC(=O)O.CC(=O)O.CC(C)(C)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.COCCOC.[Na+].[Pd]>NC(=O)c1ccc(NCc2cccc(C(F)(F)F)c2)nc1
ord-92bacb0740454b4398d7f3969518ce26,NC(=O)c1ccc(Cl)nc1.NCc1ccc(C(F)(F)F)cc1>CC(=O)O.CC(=O)O.CC(C)(C)[O-].COCCOC.[Na+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>NC(=O)c1ccc(NCc2ccc(C(F)(F)F)cc2)nc1
ord-3a15989581314d86a106f9d713384402,COc1ccc(Br)cc1C#N.C[C@H](CN)O[Si](C)(C)C(C)(C)C>CC(=O)O.CC(=O)O.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.Cc1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>COc1ccc(NC[C@@H](C)O[Si](C)(C)C(C)(C)C)cc1C#N
ord-e89c2aa0807f47eabc561a9b2db7adf0,CC(C)(C)OC(N)=O.COC(=O)c1ncc(Br)cn1>C1COCCO1.CC(=O)O.CC(=O)O.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd]>COC(=O)c1ncc(NC(=O)OC(C)(C)C)cn1
ord-b88a57a3139142d0b67529e7ea94eb7c,Cc1nc(N)oc1C.Clc1ccnc(Cl)c1>C1COCCO1.CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd]>Cc1nc(Nc2cc(Cl)ccn2)oc1C
